chapter,verse,speaker,sanskrit,translation,question,augmented_response
9,6,भगवान,यथाऽऽकाशस्थितो नित्यं वायुः सर्वत्रगो महान्| तथा सर्वाणि भूतानि मत्स्थानीत्युपधारय || 9.6 || ,"As the mighty wind, moving everywhere, always rests in the ether, so too, know that all beings rest in Me.",What is the relation between God and invidual human beings?,
9,7,भगवान,सर्वभूतानि कौन्तेय प्रकृतिं यान्ति मामिकाम्| कल्पक्षये पुनस्तानि कल्पादौ विसृजाम्यहम् || 9.7 || ,"All beings, O Arjuna, go into My Nature at the end of a Kalpa; I send them forth again at the beginning of the next Kalpa.",How does the cycle of time proceed?,
9,8,भगवान,प्रकृतिं स्वामवष्टभ्य विसृजामि पुनः पुनः| भूतग्राममिमं कृत्स्नमवशं प्रकृतेर्वशात् || 9.8 || ,"Animating My Nature, I again and again send forth all this multitude of beings, helpless under the force of Nature.",Who or what causes human beings to be born?,
9,9,भगवान,न च मां तानि कर्माणि निबध्नन्ति धनञ्जय| उदासीनवदासीनमसक्तं तेषु कर्मसु || 9.9 || ,"These acts do not bind Me, O Arjuna, sitting as one indifferent, unattached to those acts.",Does God get tangled in the web of Karma?,
9,10,भगवान,मयाऽध्यक्षेण प्रकृतिः सूयते सचराचरम्| हेतुनाऽनेन कौन्तेय जगद्विपरिवर्तते || 9.10 || ,"Under Me, as supervisor, Nature produces the moving and the unmoving; therefore, O Arjuna, the world revolves.",Is God involved in the birth and death of living beings?,
9,11,भगवान,अवजानन्ति मां मूढा मानुषीं तनुमाश्रितम्| परं भावमजानन्तो मम भूतमहेश्वरम् || 9.11 || ,"Fools disregard Me, clad in human form, not knowing My higher Being as the great Lord of all beings.",Is it wise to believe in God?,
9,12,भगवान,मोघाशा मोघकर्माणो मोघज्ञाना विचेतसः| राक्षसीमासुरीं चैव प्रकृतिं मोहिनीं श्रिताः || 9.12 || ,"They are possessed of the deceitful nature of demons and undivine beings, filled with vain hopes, vain actions, and vain knowledge that is senseless.",What is the nature of deluded people?,
9,13,भगवान,महात्मानस्तु मां पार्थ दैवीं प्रकृतिमाश्रिताः| भजन्त्यनन्यमनसो ज्ञात्वा भूतादिमव्ययम् || 9.13 || ,"But the great souls, O Arjuna, partaking of My divine nature, worship Me with a single-minded devotion, knowing Me as the imperishable source of all beings.",How do wise people view God?,
9,14,भगवान,सततं कीर्तयन्तो मां यतन्तश्च दृढव्रताः| नमस्यन्तश्च मां भक्त्या नित्ययुक्ता उपासते || 9.14 || ,"Always glorifying Me, striving, firm in their vows, prostrating themselves before Me, they worship Me with steadfast devotion.",How do wise people treat God?,
9,15,भगवान,ज्ञानयज्ञेन चाप्यन्ये यजन्तो मामुपासते| एकत्वेन पृथक्त्वेन बहुधा विश्वतोमुखम् || 9.15 || ,"Others also, sacrificing with the wisdom-sacrifice, worship Me, the All-Faced, as one, distinct, and manifold.",How else can one worship God?,
